Cont1,Cont2,Cont3,Cont4,Cont5,Cont6,Cont7,Cont8,Cont9,Cont10
43,0,95,0,44,9,42,44,0,1
37,0,77,0,44,28,40,44,16.0,1
95,0,95,0,44,-17,47.0,44,2,1
95,-2.0,95,0,44,0,30.0,44,82,1
44,0,95,0,44,6,36.0,44,0,1
62,0,95,0,44,0,48.0,51,2,1
95,0,95,0,44,-10,36.0,44,82,1
37,0,77,0,44,0,41,44,10.0,1
65,-3.0,95,0,44,0,51,44,0,1
54,0,95,0,44,0,51,44,0,1
45,0,95,0,44,0,42,44,2,1
43,0,95,0,44,-18,37.0,44,2,1
59,0,95,0,44,-29,51,44,2,1
55,0,95,0,44,-10,38.0,44,56.0,4
95,0,95,0,50,2,56.0,44,0,1
45,0,76,0,44,0,31.0,44,2,1
56,0,95,0,44,-12,51,44,50,4
45,0,95,0,44,0,33.0,44,2,1
46,-1,95,0,44,0,51,44,0,1
44,0,95,0,44,2,51,51,34.0,1
47,0,95,0,44,0,33.0,44,0,1
46,0,95,0,44,0,45.0,51,0,1
56,0,95,0,44,0,30.0,44,0,1
76,0,95,0,44,-18,5.0,125.0,120.0,1
38,0,95,0,44,26,45.0,44,0,1
56,0,95,0,44,0,25.0,51,62.0,4
55,-1,95,0,44,-6,42,44,14.0,4
55,0,95,0,44,0,41,50,82,4
44,0,95,0,44,0,43.0,44,2,1
95,0,95,0,44,0,55.0,44,0,1
37,0,95,0,44,0,41,44,34.0,1
37,0,95,0,44,4,42,51,26.0,1
56,0,95,0,44,11,25.0,51,72.0,4
45,0,95,0,44,-13,42,44,2,1
46,-1,95,0,44,0,54.0,44,82,1
49,-1,95,0,50,0,32.0,51,0,1
42,0,95,0,44,0,42,44,2,1
49,0,95,0,50,7,47.0,44,0,1
95,0,95,0,44,0,37.0,44,6.0,1
95,-2.0,95,0,44,0,4.0,51,122.0,1
44,0,95,0,44,19,43.0,42,82,1
53,-1,95,0,44,-13,33.0,44,2,1
43,-1,95,0,44,0,42,44,0,1
42,0,95,0,44,0,44,44,2,1
37,0,95,0,44,0,43.0,44,82,1
49,-3.0,95,0,44,0,38.0,40,2,1
43,0,95,0,44,-6,51,44,2,1
95,0,95,0,44,14,39,44,4.0,1
95,0,95,0,44,-24,37.0,51,2,1
37,0,95,0,28,0,43.0,44,8,1
45,-5.0,95,0,44,0,34.0,51,0,1
49,0,95,0,50,22,57.0,44,0,1
41,0,95,0,44,19,44,44,0,1
95,0,95,0,44,21,41,44,0,1
95,0,95,0,50,3,40,40,0,1
37,0,95,0,44,0,46.0,44,42,1
81,0,95,0,44,3,4.0,51,122.0,1
48,0,95,0,44,0,51,44,82,1
80,0,95,0,44,14,5.0,126.0,122.0,1
55,0,77,0,44,-11,21.0,44,60,4
66,0,95,0,44,21,51,42,0,1
45,0,95,0,44,0,44,44,2,1
45,0,95,0,44,0,41,42,82,1
95,0,77,0,44,-16,40,44,82,1
37,0,95,0,44,3,55.0,44,30.0,1
46,-1,95,0,44,0,41,44,0,1
81,0,95,0,44,0,4.0,51,102.0,1
95,0,95,0,44,6,45.0,44,2,1
81,0,95,0,-24,0,4.0,110.0,106.0,1
37,0,95,0,44,0,51,44,6.0,1
38,0,95,0,44,0,40,44,0,1
37,0,95,0,44,0,43.0,51,28.0,1
42,0,77,0,44,0,35.0,44,0,1
55,0,95,0,44,0,23.0,51,48.0,4
45,-1,95,0,44,0,42,42,0,1
56,0,91,0,44,0,35.0,44,62.0,4
43,0,95,0,44,11,42,42,0,1
51,0,95,0,44,1,27.0,44,0,1
42,0,95,0,44,0,32.0,44,2,1
37,0,95,0,44,26,38.0,44,16.0,1
56,0,95,0,44,0,51.0,50,0,1
79,-1,95,-24,44,0,4.0,-353.0,-356.0,1
46,0,95,0,44,2,38.0,51,0,1
55,0,95,0,44,-1,51,44,8,1
37,0,77,0,44,29,40,44,82,1
37,0,95,0,44,0,44,44,40,1
55,0,77,0,-24,0,21.0,51,82.0,4
42,0,95,0,44,0,43.0,51,2,1
37,0,95,0,44,0,41,44,22.0,1
44,0,95,0,44,-22,39,51,82,1
55,0,95,0,44,0,25.0,44,0,1
45,0,95,0,44,0,41,42,2,1
95,-4.0,76,0,44,0,31.0,44,0,1
47,0,95,0,44,0,34.0,44,0,1
49,0,95,0,50,26,34.0,44,0,1
37,0,95,0,44,19,51,44,0,1
95,-4.0,76,0,44,0,39,44,40,1
39,0,95,0,44,0,41,44,0,1
41,-1,95,0,44,0,39,44,0,1
37,0,76,0,44,3,39,44,0,1
45,0,95,0,44,0,38.0,40,2,1
37,0,77,0,44,9,40,51,4.0,1
55,-1,77,0,44,38,21.0,44,60,4
53,0,95,0,44,-19,33.0,44,82,1
55,0,95,0,44,6,23.0,44,30.0,4
45,0,95,0,44,350,51,51,0,1
37,0,95,0,44,29,51,44,28.0,1
79,-1,95,-24,44,159,4.0,51,88.0,1
41,0,95,0,44,28,42,44,0,1
37,0,95,0,44,3,46.0,44,34.0,1
56,-1,95,0,44,0,36.0,51,82,4
39,0,95,0,44,0,47.0,44,0,1
41,0,77,0,44,12,36.0,44,0,1
62,0,95,0,44,9,48.0,47,0,1
95,0,95,0,44,0,26.0,102.0,76.0,4
41,0,95,0,44,0,38.0,44,82,1
43,0,95,0,44,0,40,44,2,1
56,0,95,0,44,0,22,44,40,4
49,0,95,0,50,4,31.0,44,0,1
44,0,95,0,44,3,35.0,44,0,1
37,0,95,0,44,21,43.0,44,12.0,1
37,0,95,0,44,-18,68.0,44,22.0,1
46,0,95,0,44,0,45.0,44,82,1
37,0,95,0,44,31,45.0,51,22.0,1
95,0,95,0,44,13,31.0,44,0,1
95,0,95,0,50,15,33.0,51,0,1
55,0,95,0,44,13,23.0,51,38.0,4
41,0,95,0,44,0,47.0,47,0,1
37,0,95,0,44,-15,39,40,2,1
56,0,95,0,44,0,40,44,10.0,4
56,0,95,0,44,31,40,42,2,1
45,0,95,0,44,-16,37.0,44,2,1
41,-1,95,0,44,-19,45.0,47,2,1
37,0,77,0,44,-10,40,44,32.0,1
95,0,95,0,28,0,53.0,44,8,1
53,0,95,0,44,-16,33.0,51,2,1
37,0,95,0,44,0,47.0,44,16.0,1
37,0,95,0,44,0,51,44,82,1
53,0,95,0,44,27,31.0,44,0,1
41,0,95,0,44,0,44,44,82,1
48,-1,95,0,44,-1,34.0,44,2,1
42,0,95,0,44,0,51,44,0,1
55,-1,95,0,44,0,41,44,14.0,1
95,0,95,0,44,0,33.0,44,0,1
85,0,95,0,44,0,4.0,44,82.0,1
37,0,95,0,44,0,43.0,44,14.0,1
37,0,95,0,44,-24,41,44,6.0,1
37,0,95,0,44,0,51,51,14.0,1
37,0,95,0,44,17,68.0,44,12.0,1
55,0,95,0,44,414,26.0,44,2,1
41,0,95,0,44,17,45.0,44,0,1
55,0,95,0,44,0,51,44,16.0,4
37,0,95,0,44,0,41,44,4.0,1
39,0,95,0,44,0,51,44,0,1
95,0,95,0,44,0,64.0,51,2,1
51,0,95,0,44,30,36.0,51,0,1
95,0,77,0,44,1,40,44,82,1
50,0,95,0,50,0,29.0,44,82,1
51,0,95,0,44,3,30.0,44,82,1
55,0,95,0,50,0,41,44,6.0,4
48,0,77,0,44,0,29.0,44,2,1
55,0,95,0,44,24,40,51,8,4
45,-5.0,95,0,44,0,41,42,2,1
56,0,95,0,44,0,51.0,50,0,1
41,0,95,0,44,24,48.0,44,0,1
44,0,95,0,44,0,42,42,0,1
55,0,95,0,44,0,30.0,44,2,1
46,0,95,0,44,-25,51,44,2,1
49,0,95,0,44,-19,30.0,44,2,1
44,0,95,0,44,0,1,51,34.0,1
56,-1,95,0,44,0,51,44,12.0,4
46,-2.0,76,0,44,0,30.0,44,0,1
95,0,95,0,44,0,34.0,44,2,1
95,-2.0,95,0,44,0,35.0,44,0,1
37,0,95,0,44,19,43.0,44,4.0,1
43,0,95,0,44,14,34.0,51,0,1
37,0,95,0,44,-23,43.0,51,16.0,1
55,0,95,0,44,-19,37.0,51,24.0,4
56,0,95,0,44,1,35.0,44,54.0,4
52,-5.0,95,0,44,0,27.0,44,0,1
48,0,95,0,44,0,32.0,44,2,1
95,-4.0,95,0,50,0,57.0,44,0,1
37,0,95,0,44,0,37.0,44,82,1
44,0,95,0,44,0,45.0,44,0,1
49,0,95,0,50,14,58.0,44,0,1
55,0,95,0,44,9,42,44,12.0,4
56,0,95,0,44,3,23.0,51,42,1
55,0,77,0,28,0,22,44,26.0,4
44,0,95,0,44,20,38.0,44,82,1
46,0,95,0,44,0,51,51,0,1
43,0,95,0,44,0,37.0,44,2,1
55,0,95,0,44,28,26.0,44,2,1
55,-5.0,95,0,44,0,51,51,0,1
50,-1,95,0,50,0,37.0,44,0,1
55,0,77,0,-24,-24,21.0,103,82.0,4
37,0,95,0,44,-14,43.0,44,6.0,1
95,0,95,0,44,-11,44,44,2,1
77,-3.0,95,0,44,0,4.0,123.0,82,1
55,0,95,0,44,0,27.0,108.0,82.0,1
37,0,95,0,44,0,69.0,44,12.0,1
50,0,95,0,50,0,29.0,44,0,1
49,0,95,0,50,-1,32.0,44,0,1
45,0,95,0,44,0,37.0,44,2,1
37,0,95,0,44,0,42,44,24.0,1
95,0,76,0,44,0,31.0,44,0,1
55,0,77,0,44,-1,22,44,22.0,4
49,0,95,0,50,0,51,44,82,1
41,0,95,0,44,0,51,44,2,1
79,-4.0,95,0,44,0,4.0,114.0,110.0,1
95,0,95,0,44,29,42,51,0,1
95,0,95,0,44,0,36.0,44,0,1
95,0,95,0,44,20,29.0,44,0,1
76,0,95,0,44,0,4.0,124.0,120.0,1
53,0,95,0,44,-18,30.0,44,2,1
95,0,95,0,44,0,34.0,44,2,1
56,0,95,0,44,0,41,51,4.0,1
53,0,95,0,44,-21,33.0,44,2,1
95,0,95,0,50,0,35.0,44,2,1
45,0,95,0,44,25,37.0,44,0,1
37,0,95,0,44,0,68.0,44,16.0,1
41,0,95,0,44,2,38.0,51,0,1
37,-4.0,95,0,44,-6,51,44,2,1
95,0,95,0,44,0,38.0,44,0,1
45,0,95,0,44,-24,35.0,44,2,1
55,0,95,0,44,0,31.0,44,0,1
39,-3.0,95,0,44,0,39,40,0,1
55,0,95,0,44,-6,25.0,91,66.0,4
37,0,77,0,44,0,51,44,0,1
64,0,95,0,44,0,48.0,50,2,1
95,0,95,0,44,13,41,44,82,4
41,-4.0,95,0,44,1,42,42,0,1
42,0,76,0,44,0,51,44,82,1
95,0,95,0,44,0,42,44,2,1
44,0,95,0,44,8,58.0,44,82,1
41,0,95,0,44,0,42,44,2,1
38,0,95,0,44,1,41,40,82,1
37,0,95,0,44,6,58.0,44,14.0,1
95,0,95,0,44,0,64.0,44,2,1
95,0,95,0,44,0,3.0,44,84.0,1
68,0,95,0,44,0,44,44,0,1
95,0,95,0,44,0,41,44,82,4
50,0,95,0,50,0,34.0,44,0,1
37,0,95,0,44,-13,41,44,34.0,1
37,0,95,0,44,31,43.0,44,22.0,1
82,0,95,0,44,0,51,44,84.0,1
48,0,95,0,44,0,32.0,44,2,1
95,0,95,0,44,5,40,47,6.0,4
42,-3.0,95,0,44,0,44,44,0,1
79,0,95,0,44,0,4.0,51,118.0,1
43,0,95,0,44,0,35.0,44,82,1
80,0,95,0,44,3,4.0,125.0,122.0,1
37,-1,77,0,44,0,40,44,0,1
37,0,95,0,44,-16,67.0,51,22.0,1
46,0,95,0,44,4,41,51,0,1
51,0,95,0,44,19,27.0,44,0,1
39,0,95,0,44,0,67.0,44,0,1
46,-5.0,76,0,44,0,29.0,44,0,1
53,0,95,0,44,4,32.0,44,0,1
43,0,95,0,44,0,38.0,40,82,1
50,0,95,0,50,0,37.0,44,2,1
95,0,95,0,44,0,38.0,44,0,1
49,0,95,0,44,0,34.0,44,2,1
46,0,95,0,44,12,51,44,0,1
37,0,95,0,44,0,47.0,44,14.0,1
43,-2.0,95,0,44,-14,43.0,44,2,1
52,0,95,0,44,0,35.0,44,0,1
44,0,95,0,44,-1,35.0,44,0,1
37,0,77,0,44,0,39,44,2,1
41,0,95,0,44,-30,39,42,2,1
56,0,95,0,44,5,51,44,82,4
49,0,95,0,44,15,40,44,0,1
56,0,95,0,44,-1,51,44,4.0,4
56,0,95,0,44,0,39,44,14.0,4
44,0,95,0,44,23,40,44,0,1
49,0,95,0,44,-15,38.0,44,2,1
41,-1,95,0,44,0,39,44,2,1
48,0,95,0,50,0,34.0,44,0,1
44,0,95,0,44,6,38.0,44,82,1
50,-1,95,0,50,0,28.0,44,2,1
46,-3.0,95,0,44,0,41,44,82,1
45,0,95,0,44,0,35.0,44,0,1
37,0,95,0,44,0,71.0,44,4.0,1
37,0,95,0,44,0,70.0,44,2,1
95,0,95,0,44,-18,51,44,14.0,1
43,-1,77,0,44,0,34.0,44,2,1
38,0,95,0,44,25,51,44,10.0,1
41,-1,76,0,44,-21,35.0,44,2,1
49,0,95,0,44,0,38.0,44,2,1
37,0,95,0,44,-22,42,44,22.0,1
37,0,91,0,44,0,53.0,44,32.0,1
37,0,76,0,44,3,51,51,8,1
37,0,95,0,44,0,69.0,44,14.0,1
95,0,95,0,44,5,36.0,44,0,1
45,0,95,0,44,0,51,44,82,1
37,-78.0,95,0,44,-20,38.0,44,12.0,1
43,0,95,0,44,0,37.0,44,2,1
95,-1,95,0,44,0,25.0,44,2,1
37,0,95,0,28,0,61.0,51,8,1
44,0,95,0,44,-17,1,51,32.0,1
45,0,95,0,44,12,42,44,0,1
41,-2.0,77,0,44,-15,36.0,44,2,1
56,0,95,0,44,20,41,50,10.0,4
95,-1,95,-24,44,-6,43.0,44,2,1
56,0,95,0,44,-29,23.0,44,58.0,4
49,0,95,0,44,4,51,44,0,1
55,-3.0,95,0,44,0,41,42,2,1
56,0,95,0,44,0,41,44,10.0,4
37,0,77,0,44,0,51,44,16.0,1
59,0,95,0,44,0,28.0,44,0,1
55,0,91,0,44,1,35.0,44,60,4
45,0,95,0,44,0,48.0,44,0,1
55,0,95,0,44,0,23.0,44,2,1
56,0,95,0,44,-23,51,44,12.0,1
37,0,95,0,44,0,42,44,26.0,1
37,0,95,0,44,1,59.0,44,12.0,1
37,0,77,0,44,0,41,44,58.0,1
37,0,76,0,44,-16,39,50,10.0,1
37,0,95,0,44,-13,43.0,51,2,1
95,0,95,0,44,0,44,44,28.0,1
101,0,95,0,44,5,1,44,82,1
45,0,95,0,44,0,51,44,0,1
37,0,95,0,44,11,68.0,44,82,1
56,0,95,0,44,7,25.0,44,0,1
76,0,95,0,44,0,4.0,121.0,82,1
55,0,77,0,-22,16,21.0,100.0,78.0,4
56,0,95,0,50,0,42,44,6.0,4
41,0,95,0,44,6,40,51,0,1
43,0,95,0,44,0,36.0,44,2,1
38,0,95,0,44,0,52.0,51,30.0,1
45,0,95,0,44,-19,42,44,2,1
42,0,95,0,44,0,38.0,44,82,1
37,-1,95,0,44,0,51,44,2,1
45,0,95,0,44,0,42,51,2,1
37,0,95,0,44,0,46.0,44,2,1
56,-1,95,0,44,10,30.0,44,0,1
51,0,95,0,50,-19,29.0,44,82,1
37,0,95,0,44,0,69.0,44,16.0,1
37,0,95,0,44,0,51,44,40,1
49,-5.0,95,0,44,4,38.0,44,82,1
41,0,95,0,44,0,42,44,2,1
46,0,95,0,44,-12,33.0,44,2,1
95,-2.0,77,0,50,-13,26.0,44,82,1
56,0,95,0,44,12,42,44,14.0,4
56,0,95,0,44,5,51,44,0,1
42,0,95,0,44,0,36.0,44,2,1
53,0,95,0,44,0,32.0,51,0,1
37,0,95,0,44,6,37.0,51,82,1
56,0,95,0,50,0,51,44,6.0,4
56,0,95,0,50,0,41,44,6.0,4
56,0,95,0,44,-13,22,44,32.0,4
37,0,77,0,44,0,41,44,82,1
37,0,76,0,44,0,40,51,14.0,1
95,0,95,0,44,-6,42,44,6.0,4
95,0,95,0,44,-23,47.0,51,2,1
47,0,95,0,44,0,29.0,44,0,1
42,0,95,0,44,0,37.0,44,0,1
44,-1,95,0,44,0,2,44,36.0,1
80,-2.0,95,0,44,0,4.0,112.0,108.0,1
44,0,95,0,44,21,38.0,44,0,1
37,0,95,0,44,20,39,44,0,1
55,-3.0,95,0,44,10,51,44,8,4
56,0,95,0,44,-11,23.0,44,46.0,4
79,-3.0,95,0,44,5,4.0,124.0,120.0,1
56,0,95,0,50,-26,36.0,51,6.0,4
53,0,95,0,44,0,27.0,44,2,1
49,0,95,0,50,19,29.0,51,0,1
95,0,95,0,44,-21,68.0,44,82,1
37,0,95,0,44,0,51,44,6.0,1
95,0,95,0,44,0,1,44,34.0,1
56,0,95,0,44,0,40,44,4.0,4
37,0,95,0,28,0,42,44,82,1
43,-1,77,0,44,0,51,44,2,1
37,0,95,0,44,0,41,44,4.0,1
95,0,95,0,50,10,31.0,44,0,1
41,-2.0,77,0,44,6,36.0,44,0,1
42,0,95,0,44,0,36.0,44,2,1
45,0,77,0,44,-10,51,44,2,1
44,0,95,0,44,-18,38.0,40,2,1
44,-3.0,95,0,44,-24,1,44,34.0,1
41,0,95,0,44,20,42,44,0,1
49,0,95,0,44,-22,51,44,82,1
37,0,77,0,44,24,40,44,4.0,1
95,0,95,0,50,22,39,44,0,1
42,0,95,0,44,0,45.0,44,0,1
37,0,95,0,44,14,53.0,44,2,1
44,0,95,0,44,16,45.0,44,82,1
45,-1,95,0,44,-17,42,44,2,1
37,0,95,0,44,6,47.0,51,14.0,1
37,0,77,0,44,3,40,44,4.0,1
95,0,95,0,44,5,42,44,34.0,1
37,0,95,0,44,0,51,44,6.0,1
95,0,95,0,44,0,28.0,44,2,1
37,-1,95,0,44,0,69.0,44,4.0,1
38,0,95,0,44,0,71.0,44,82,1
44,0,76,0,44,-22,32.0,44,2,1
55,-3.0,95,0,44,-17,25.0,44,64.0,4
54,0,95,0,44,0,32.0,44,0,1
37,0,95,0,44,25,42,51,4.0,1
56,-1,95,0,44,-30,24.0,44,2,1
95,0,77,0,44,0,35.0,44,0,1
43,0,95,0,44,0,41,51,2,1
55,0,77,0,44,-13,21.0,51,64.0,4
38,0,76,0,44,0,38.0,44,2,1
37,0,95,0,44,1,38.0,44,4.0,1
48,0,95,0,44,0,51,51,2,1
45,0,95,0,44,-1,37.0,44,0,1
37,0,95,103,44,0,40,44,16.0,1
37,-21.0,95,0,44,0,69.0,44,6.0,1
43,-1,95,0,44,-16,40,42,2,1
39,0,95,0,44,0,40,44,0,1
47,0,95,0,44,0,40,51,0,1
58,0,95,0,44,0,39,40,0,1
95,-1,95,0,44,0,40,44,0,1
44,0,95,0,44,-28,51,44,2,1
95,0,95,0,44,0,35.0,44,0,1
55,0,95,0,44,4,51,44,42,4
49,-4.0,95,0,44,14,51,44,0,1
95,0,95,0,44,-6,37.0,44,2,1
54,0,95,0,44,0,29.0,44,0,1
44,0,95,0,44,0,43.0,42,0,1
95,0,95,0,44,0,36.0,44,82,4
37,0,95,0,44,-30,47.0,44,82,1
37,0,95,0,44,1,42,44,14.0,1
37,0,95,0,28,0,41,50,8,1
49,0,95,0,44,-24,40,42,2,1
41,-5.0,95,0,44,11,39,44,0,1
44,0,95,0,44,1,51,44,0,1
41,0,76,0,44,31,35.0,44,0,1
37,0,77,0,44,6,41,44,46.0,1
46,0,76,0,44,16,51,44,0,1
43,0,95,0,44,0,51,44,2,1
38,0,76,0,44,0,38.0,40,2,1
53,0,95,0,44,20,34.0,44,0,1
49,0,95,0,44,-19,38.0,40,2,1
52,0,95,0,44,0,34.0,44,0,1
37,0,95,0,44,10,47.0,44,10.0,1
39,-5.0,95,0,44,0,71.0,51,0,1
95,0,95,0,50,0,51.0,44,2,1
37,-1,95,0,44,0,43.0,44,16.0,1
37,0,95,0,44,0,47.0,44,14.0,1
56,0,95,0,44,8,26.0,44,0,1
37,0,76,0,44,0,39,40,2,1
38,0,76,0,44,0,37.0,44,0,1
37,0,95,0,44,5,53.0,44,2,1
55,0,95,-24,44,0,24.0,44,58.0,4
44,0,95,0,44,0,52.0,44,0,1
37,0,91,0,44,0,53.0,44,22.0,1
37,0,76,0,44,0,39,50,12.0,1
42,0,95,0,44,0,44,44,0,1
95,0,76,0,44,11,39,44,6.0,1
95,0,95,0,44,-14,40,44,4.0,1
49,0,95,0,44,0,33.0,44,2,1
41,0,95,0,44,0,39,44,2,1
46,0,77,0,44,4,31.0,44,0,1
46,0,95,0,44,0,41,44,0,1
95,0,95,0,44,0,58.0,44,28.0,1
51,0,95,0,44,16,36.0,44,0,1
45,-2.0,95,0,44,18,43.0,51,2,1
57,-1,95,0,44,0,49.0,44,0,1
95,-5.0,95,0,44,0,39,44,2,1
92,-41.0,95,0,44,-6,15.0,40,24.0,1
49,0,95,0,44,-24,35.0,44,2,1
37,-1,95,0,44,0,64.0,44,6.0,1
81,0,95,0,-24,0,4.0,111.0,108.0,1
41,-2.0,95,0,44,14,41,51,0,1
49,0,95,0,44,-14,51,44,2,1
49,0,95,0,50,16,47.0,44,0,1
37,0,95,0,44,0,43.0,44,2,1
52,-5.0,95,0,44,0,29.0,44,0,1
37,0,76,0,44,5,39,40,2,1
95,0,95,0,44,0,27.0,44,0,1
41,0,76,0,44,0,35.0,51,2,1
37,0,76,0,44,-6,39,44,4.0,1
37,0,95,0,44,-6,42,44,0,1
55,0,95,0,44,0,26.0,44,68.0,4
37,0,95,0,44,11,66.0,44,16.0,1
43,0,77,0,44,28,34.0,44,0,1
49,0,95,0,50,3,46.0,44,0,1
90,0,95,0,44,-28,51,42,26.0,1
37,0,95,0,44,2,42,51,82,1
45,0,95,0,44,0,38.0,44,0,1
38,0,95,0,44,4,56.0,44,0,1
39,0,95,0,44,0,61.0,44,0,1
43,-1,95,0,44,-20,35.0,44,2,1
37,0,76,0,44,0,39,50,10.0,1
37,0,77,0,44,0,51,44,36.0,1
55,0,95,0,44,0,21.0,44,66.0,4
95,-1,95,0,44,0,44,44,82,1
48,0,95,0,44,0,60.0,44,2,1
55,0,95,0,44,0,41,50,8,4
56,0,95,0,44,0,36.0,44,2,1
82,-1,95,0,44,22,3.0,44,84.0,1
95,0,95,0,44,3,35.0,44,0,1
37,0,95,0,44,-6,41,51,4.0,1
46,0,95,0,44,-13,36.0,44,2,1
53,0,95,0,44,12,35.0,44,0,1
52,0,95,0,44,0,30.0,44,0,1
37,0,76,0,44,0,51,44,6.0,1
56,0,95,0,44,0,40,51,18.0,4
49,0,95,0,44,0,51,51,2,1
49,0,95,0,44,0,36.0,44,2,1
56,0,95,0,44,18,25.0,44,62.0,4
37,0,95,0,44,0,55.0,51,82,1
44,0,95,0,44,20,51,51,0,1
49,0,95,0,50,2,33.0,44,82,1
56,-2.0,95,0,44,0,40,44,4.0,4
76,0,95,0,44,17,4.0,51,116.0,1
37,0,77,0,44,19,40,44,0,1
55,-4.0,95,0,44,3,42,44,4.0,4
45,0,95,0,44,9,35.0,44,0,1
95,0,95,0,44,0,40,51,82,1
95,0,95,0,44,0,28.0,44,0,1
37,0,95,0,44,6,43.0,44,2,1
56,0,95,0,44,0,38.0,44,6.0,4
95,-1,95,0,44,-1,30.0,51,82,1
56,0,95,0,44,0,42,44,10.0,4
49,-1,95,0,44,0,38.0,44,2,1
78,0,95,0,44,0,4.0,126.0,122.0,1
56,0,95,0,44,3,26.0,44,0,1
49,0,95,0,50,21,31.0,51,0,1
37,0,95,0,44,-1,43.0,44,22.0,1
44,0,95,0,44,7,1,44,36.0,1
95,0,95,0,44,-21,39,44,2,1
55,0,77,0,44,-15,21.0,44,66.0,4
45,0,77,0,44,0,32.0,51,2,1
54,-2.0,95,0,44,0,27.0,44,0,1
53,0,95,0,44,7,32.0,44,0,1
54,0,95,0,44,0,24.0,44,0,1
37,0,95,0,44,9,47.0,44,10.0,1
43,-3.0,95,0,44,0,44,44,2,1
37,0,95,0,44,-22,42,51,28.0,1
49,0,77,0,44,-6,29.0,51,82,1
37,0,95,0,28,-24,42,50,82,1
56,0,95,0,44,0,40,44,14.0,4
55,0,77,0,44,-20,22,44,38.0,1
95,0,95,0,44,5,26.0,44,0,1
56,0,95,0,44,5,25.0,44,64.0,4
37,0,95,0,44,-23,41,44,26.0,1
55,0,95,0,44,19,39,44,16.0,4
52,0,95,0,44,0,51,44,0,1
50,0,95,0,50,0,37.0,44,0,1
42,-5.0,76,0,44,0,34.0,44,82,1
95,0,95,0,44,19,40,44,14.0,4
46,-1,95,0,44,1,32.0,44,0,1
45,0,95,0,44,20,41,40,0,1
95,0,95,0,44,0,37.0,44,32.0,4
37,0,95,0,44,0,43.0,44,6.0,1
46,0,95,0,44,14,33.0,44,82,1
37,0,76,0,44,0,39,44,18.0,1
95,0,95,0,44,0,3.0,44,86.0,1
95,0,77,0,44,20,40,44,16.0,1
95,0,95,0,44,16,68.0,44,12.0,1
45,0,95,0,44,0,37.0,44,2,1
49,0,95,0,50,1,37.0,51,0,1
37,0,95,0,44,31,41,44,24.0,1
37,-222.0,95,0,44,0,68.0,44,0,1
44,0,95,0,44,-26,37.0,44,2,1
95,0,95,0,44,-11,42,44,82,1
49,0,95,0,44,0,46.0,44,2,1
43,0,76,0,44,25,33.0,44,0,1
37,0,95,0,44,-14,58.0,44,30.0,1
44,-5.0,77,0,44,6,33.0,44,0,1
40,0,95,0,44,0,51,51,2,1
42,0,95,0,44,0,46.0,44,0,1
45,0,95,-24,44,0,37.0,44,82,1
41,0,77,0,44,8,36.0,44,0,1
44,0,95,0,44,0,37.0,44,0,1
95,0,95,0,44,8,27.0,44,0,1
45,0,95,0,44,0,51,51,82,1
38,0,95,0,44,-14,52.0,44,82,1
43,-2.0,95,0,44,14,51,42,0,1
55,0,77,0,44,27,22,106.0,84.0,4
44,-4.0,95,0,44,0,1,51,32.0,1
53,0,95,0,44,0,35.0,51,82,1
56,0,95,0,44,-16,31.0,44,82,1
37,0,95,0,44,0,46.0,44,14.0,1
95,0,95,0,44,0,27.0,44,0,1
37,0,95,0,44,0,40,51,2,1
95,0,95,0,44,0,41,44,2,1
62,0,95,0,44,6,47.0,51,82,1
45,0,95,0,44,29,40,44,0,1
41,0,77,0,44,10,36.0,51,0,1
37,0,95,0,44,16,46.0,44,22.0,1
37,0,95,0,44,-6,42,44,2,1
43,-1,95,0,44,-10,51,44,2,1
55,0,95,0,44,0,29.0,44,0,1
37,0,76,0,44,0,39,40,0,1
95,0,77,0,44,3,21.0,44,82,4
51,0,95,0,44,25,35.0,44,0,1
55,0,95,0,44,0,43.0,44,14.0,4
45,0,95,0,44,0,37.0,44,2,1
37,0,95,0,44,18,41,51,30.0,1
37,0,95,0,44,12,58.0,44,26.0,1
37,0,95,0,44,25,51,44,22.0,1
41,0,95,0,44,0,51,44,2,1
47,0,77,0,44,0,51,44,0,1
41,0,95,0,44,0,39,44,2,1
55,0,77,0,44,8,21.0,44,60,4
56,0,95,0,44,2,22,51,42,1
95,0,77,0,44,0,39,44,2,1
55,0,95,0,44,28,23.0,44,82,4
55,0,77,0,44,0,21.0,44,58.0,4
37,0,95,0,44,7,40,44,10.0,1
55,0,95,0,44,-1,36.0,51,24.0,4
56,0,95,0,44,21,31.0,44,0,1
95,0,95,0,44,0,41,44,12.0,4
95,-3.0,95,0,50,0,36.0,44,82,1
57,0,95,0,44,0,51,44,82,1
37,0,77,0,44,0,41,44,2,1
95,0,95,0,44,0,24.0,44,66.0,4
45,0,95,0,44,10,42,44,0,1
38,0,95,0,44,11,43.0,42,0,1
43,0,95,0,44,0,41,44,2,1
45,-386.0,95,0,44,0,38.0,44,0,1
44,0,95,0,44,0,51,44,36.0,1
56,0,95,0,44,0,42,44,10.0,4
37,0,95,0,28,0,64.0,44,8,1
43,0,76,0,44,-6,51,51,2,1
95,0,76,0,44,-11,4.0,51,116.0,1
55,0,77,0,44,-25,22,106.0,84.0,1
41,0,95,0,44,19,42,42,0,1
44,-5.0,95,0,44,0,38.0,44,0,1
