Cont1,Cont2,Cont3,Cont4,Cont5,Cont6,Cont7,Cont8,Cont9,Cont10
41,0,81,-5,42,0,40,44,2,1
56,0,81,0,44,0,37,51,0,1
41,0,95,0,42,44,48.0,48,0,1
37,0,79,0,30,-19,51,51,6,1
48,0,95,4,46,-2,40,42,2,1
44,2,95,1,44,44,51,42,0,1
37,0,77,2,36,0,41,51,0,1
47,-3,95,1,46,0,39,44,2,1
48,0,95,-4,46,0,37,39,2,1
37,0,80,0,44,-5,43,44,14,1
37,0,77,0,36,0,40,41,2,1
55,0,92,8,44,0,37,51,30,4
45,-2,95,0,46,44,31.0,44,0,1
38,2,76,0,36,-22,38,44,2,1
48,1,81,0,46,0,51,44,2,1
56,0,95,0,56,0,33.0,44,2,1
37,0,77,0,44,30,40,44,30,1
37,4,77,3,0,0,40,44,38,1
79,0,95,0,44,-9,4,130.0,2,5
39,0,77,1,44,0,38,39,0,1
56,0,83,-2,44,8,4,125,120,5
37,0,79,0,26,44,42,44,12,1
81,0,84,0,-18,-11,51,51,100,1
49,0,95,0,50,-5,40,39,0,1
41,4,81,0,42,0,51,51,0,1
56,0,77,0,16,-7,51,44,40,4
51,1,81,-5,50,-19,30.0,44,2,1
37,0,75,-2,24,0,38,44,14,1
44,-4,76,0,42,-30,32.0,44,2,1
44,0,77,-7,44,0,51,44,0,1
53,1,79,0,44,0,26,51,2,1
44,0,79,-2,44,-5,35.0,44,0,1
41,0,95,0,42,-5,56.0,51,0,1
46,0,95,0,44,0,42,41,0,1
41,0,95,0,38,-5,41,44,2,1
41,-2,81,0,42,-5,40,39,0,1
37,0,78,0,-2,-22,51,81,40,1
56,-3,95,0,44,-5,51,39,0,1
38,4,79,0,38,0,41,41,0,1
38,3,79,0,38,44,41,44,0,1
37,0,76,-2,34,0,40,44,2,1
45,-1,95,0,44,-9,64.0,44,2,1
55,-2,95,0,-2,0,25,44,58,4
45,2,95,0,44,0,43,44,2,1
37,0,77,0,18,-3,40,59,18,1
37,0,95,0,24,-16,66,44,14,1
41,0,95,0,44,8,48.0,44,2,1
37,0,95,-2,44,44,52.0,82,30,1
41,0,86,-1,42,12,51,44,0,1
56,1,95,0,44,-5,48.0,51,2,1
56,3,78,0,50,0,51,51,2,1
53,0,95,1,44,-9,34.0,44,2,1
101,0,95,0,44,44,1,44,28,5
40,2,86,0,44,0,47,48,2,1
43,-58.0,76,0,42,0,33.0,44,2,1
37,0,76,-1,28,4,39,44,8,1
37,0,95,0,44,-5,66,44,14,1
37,0,80,0,26,44,43,44,12,1
55,0,95,0,44,-9,23,44,42,4
40,-3,95,0,38,0,65.0,44,2,1
37,0,77,0,-4,14,41,44,2,1
58,0,86,0,56,-13,27.0,44,2,1
55,0,81,0,44,-5,26,102.0,2,4
49,0,95,0,46,-28.0,47,44,2,1
37,-3,76,0,-2,0,39,44,40,1
56,0,95,0,44,44,51,44,4,4
55,0,80,0,44,6,25,85,60.0,4
55,0,86,0,44,-5,31.0,51,2,1
56,0,77,0,-6,-5,21,85,2,4
44,-4,86,0,44,0,42,42,0,1
45,-1,86,0,44,-18,40,42,2,1
39,0,76,-1,38,-5,36,44,2,1
49,-2,95,0,46,-29.0,62.0,51,2,1
49,4,95,0,46,0,36,51,2,1
54,-1,81,-3,44,-5,27.0,44,0,1
37,0,84,1,28,-12,47,44,8,1
37,0,95,0,24,6,60.0,44,2,1
45,1,95,0,44,-12,62.0,44,2,1
37,0,84,0,26,-8,47,44,10,1
37,0,79,-1,36,0,42,44,0,1
37,0,77,-1,-14,-18,40,44,52.0,1
51,-3,95,0,50,-15,59.0,44,2,1
82,0,95,0,44,25,3,44,92,1
37,0,83,0,12,12,46,44,24,1
50,0,83,-2,50,0,32.0,44,2,1
51,0,78,0,44,2,51,44,0,1
45,0,95,0,44,0,48.0,44,2,1
37,0,76,5,26,44,39,44,12,1
45,0,83,0,46,-5,38,44,0,1
44,-2,95,0,44,6,41,41,0,1
41,-5,95,0,44,1,35.0,44,2,1
47,0,95,3,46,-5,51,39,0,1
58,0,95,-6,56,0,49.0,51,0,1
51,-1,95,-2,50,-20.0,37,51,2,1
49,-2,79,0,46,-21.0,30.0,44,2,1
56,0,77,0,-10,-6,21,44,66,4
45,0,95,0,44,0,41,42,2,1
51,0,86,0,50,-13,35.0,44,2,1
53,3,83,0,44,-6,30.0,44,2,1
51,2,84,0,44,6,51,51,0,1
37,0,79,0,16,0,51,44,2,1
56,0,95,-1,28,0,58.0,44,8,1
46,1,78,0,46,5,51,44,0,1
43,0,86,-5,42,0,44,45,2,1
55,-2,95,0,44,-5,42,44,12,4
37,0,95,0,24,-5,41,44,14,1
56,0,95,0,44,-5,40,41,2,1
55,0,77,0,38,-14,22,39,16,4
56,0,95,-1,44,0,45,51,2,1
56,0,95,0,44,1,42,46,4,4
53,2,79,0,44,21,26,44,0,1
56,3,95,0,46,0,42,44,10,4
45,-1,77,0,44,0,51,44,0,1
56,-1,86,-4,56,5,30.0,44,0,1
52,-3,79,0,44,0,26,44,0,1
45,-5,79,0,44,-5,34.0,44,2,1
45,-2,81,0,46,-5,36,44,0,1
51,0,81,2,50,-13,30.0,44,2,1
41,6,78,0,42,-12,37,51,0,1
40,-1,77,0,38,0,51,44,2,1
51,0,83,8,50,-5,32.0,51,2,1
50,0,95,8,50,0,38,39,2,1
47,-3,95,-1,46,-2,36,44,0,1
55,0,95,-2,44,-3,42,48,6,4
42,0,81,0,42,0,39,44,2,1
52,2,78,0,44,1,26,44,0,1
49,0,95,0,46,-27.0,29.0,44,2,1
56,0,95,0,42,-14,38,41,2,1
44,-1,84,4,44,-5,40,41,2,1
45,0,79,0,44,8,33.0,44,2,1
56,4,95,0,38,12,39,44,0,1
37,1,76,0,36,-5,38,51,2,1
43,0,76,0,44,44,51,44,0,1
51,4,95,0,50,0,37,39,2,1
44,0,76,0,42,-7,32.0,44,2,1
53,1,95,0,44,-5,25,44,2,1
48,0,95,-4,46,-5,38,39,2,1
43,0,86,0,42,-5,42,44,2,1
64,4,95,0,44,0,51,44,2,1
55,0,77,-2,12,-5,51,44,42,4
41,0,95,0,42,44,48.0,48,0,1
56,-9,78,0,-2,-28.0,39,81,42,1
56,-4,83,0,44,0,51,39,0,1
46,0,95,-5,46,5,29.0,44,0,1
53,0,86,2,44,-4,33.0,44,2,1
55,0,77,-2,16,-6,21,51,2,4
53,0,84,0,44,0,32.0,44,0,1
55,0,76,0,-14,6,21,44,70.0,4
56,0,76,-2,42,-23,32.0,44,2,1
39,0,78,-5,38,0,39,39,0,1
44,0,86,0,44,44,51,42,0,1
55,0,76,0,-12,-5,51,51,68.0,4
51,0,95,0,44,-5,51,44,2,1
42,-3,95,0,42,-5,66,44,0,1
37,0,83,0,44,0,46,51,32,1
46,3,79,0,46,44,33.0,51,0,1
37,3,80,0,2,0,43,44,34,1
37,0,95,0,30,0,56.0,44,6,1
55,0,92,0,-4,-19,36,51,60.0,4
44,0,81,2,42,-13,37,51,2,1
45,-1,95,0,44,0,41,42,0,1
39,0,76,-5,38,0,37,44,0,1
56,-2,95,-1,46,-5,51,39,0,1
47,-2,84,-3,46,0,38,44,0,1
40,3,81,-5,38,0,41,42,2,1
45,-4,81,-1,46,12,51,44,0,1
56,1,80,0,44,-18,51,44,2,1
47,0,84,0,46,0,36,44,0,1
40,0,95,8,38,0,49.0,44,2,1
56,3,95,0,44,-6,33.0,44,2,1
37,1,95,0,44,0,60.0,44,4,1
37,0,103,0,34,-5,66,44,4,1
53,1,79,0,44,44,26,44,0,1
50,-3,95,0,50,0,39,51,2,1
51,0,86,-1,44,0,35.0,44,2,1
49,2,95,0,46,-22,51,44,2,1
55,0,95,0,-18,0,26,100,74.0,4
37,0,78,0,8,44,41,44,30,1
81,0,84,0,-18,-5,51,103,98.0,5
55,0,79,0,12,-5,23,51,42,4
43,0,86,-1,42,-22,42,44,2,1
37,0,78,0,34,0,41,45,4,1
49,0,95,0,46,-27.0,32.0,44,2,1
49,0,76,-7,50,0,27.0,51,0,1
56,0,92,0,44,44,36,44,4,4
37,0,79,0,18,44,42,44,18,1
43,0,95,1,42,0,41,44,2,1
55,0,83,6,44,0,28.0,44,0,1
37,0,95,0,12,5,55.0,44,24,1
44,0,95,-3,42,-19,56.0,51,2,1
56,0,95,0,44,-8,44,44,2,1
54,3,83,0,44,0,29.0,44,0,1
56,-4,86,0,56,0,31.0,44,0,1
44,0,83,0,44,0,39,51,0,1
56,1,81,0,-10,-6,25,51,66,4
80,-1,84,1,44,-5,5,121.0,116.0,5
53,-5,95,0,44,0,29.0,44,2,1
56,0,80,0,44,0,24,44,66,4
49,0,95,1,50,20,51,39,0,1
46,0,84,0,46,4,39,51,0,1
55,0,95,0,42,-16,40,51,14,4
57,0,95,0,56,0,25,44,2,1
45,0,95,0,44,-6,48.0,44,2,1
47,-1,95,0,46,-5,49.0,44,0,1
43,0,95,0,44,24,45,44,0,1
37,0,92,0,24,5,51,44,14,1
44,0,95,0,44,-5,44,46,2,1
53,4,86,0,44,44,33.0,51,0,1
53,0,77,0,28,0,24,48,2,4
37,-2,95,0,38,8,45,44,0,1
46,5,78,0,46,44,32.0,51,2,1
47,0,95,6,46,0,41,42,0,1
51,0,95,0,50,-5,31.0,44,2,1
43,0,81,0,42,-9,38,44,2,1
59,0,95,0,56,-5,49.0,44,2,1
42,0,95,-3,42,0,43,44,2,1
37,0,79,0,24,-5,51,56,14,1
51,4,78,-2,44,0,27.0,44,0,1
37,0,95,0,20,44,47,44,16,1
37,0,76,2,20,-9,39,44,16,1
46,0,95,0,46,0,64.0,44,0,1
81,-1,84,0,44,44,4,105,102.0,5
44,0,95,-1,44,8,41,41,0,1
56,2,95,0,42,-4,39,44,14,4
84,-3,95,0,6,0,4,44,80,5
53,0,95,0,44,-13,51,44,2,1
48,0,95,0,50,30,39,44,0,1
49,0,77,0,50,-1,28.0,44,0,1
55,0,80,-2,44,-4,25,59,34,4
46,1,95,0,44,-22,40,42,2,1
52,1,81,-4,44,0,29.0,44,2,1
45,0,95,0,46,44,42,41,0,1
43,-1,95,0,44,-5,44,44,0,1
49,2,95,0,46,0,40,42,2,1
37,0,95,0,34,-22,68.0,44,4,1
58,-4,95,0,56,0,31.0,44,0,1
55,0,95,0,46,-7,42,44,8,4
37,0,79,0,34,0,42,46,4,1
55,0,77,-2,-4,20,21,82,60.0,4
37,0,76,-2,24,0,40,44,14,1
46,0,95,-6,46,0,43,42,0,1
56,0,95,-1,42,30,42,44,14,4
46,4,95,0,46,12,37,44,0,1
37,0,79,2,26,-5,43,44,10,1
50,0,83,0,50,0,32.0,44,2,1
56,0,76,0,36,0,38,39,2,1
58,2,84,0,56,0,26,51,2,1
55,0,79,0,20,-14,23,44,34,4
50,0,84,8,44,0,51,44,0,1
37,0,78,0,-4,6,41,44,42,1
56,1,95,0,56,14,26,44,0,1
43,0,81,0,42,-2,37,39,2,1
56,-3,84,-4,42,0,42,44,0,1
43,-1,95,0,42,-8,35.0,44,2,1
39,2,86,0,38,0,47,48,0,1
42,0,95,-1,42,0,47,48,2,1
56,0,95,0,44,-5,40,44,2,4
38,1,95,-2,8,-5,52.0,82,30,1
37,0,76,-1,24,6,51,44,14,1
55,0,95,0,36,44,40,59,20,4
52,1,79,0,44,0,28.0,44,0,1
36,0,95,0,36,0,41,41,0,1
37,0,95,0,18,-11,45,44,18,1
47,1,78,-5,46,0,31.0,44,0,1
56,0,95,0,38,1,41,44,18,4
37,0,76,0,36,8,40,44,0,1
56,-1,77,0,42,-5,51,44,0,1
56,0,81,0,-18,44,25,51,74.0,4
37,0,79,0,6,-13,42,44,32,1
56,-1,78,-4,26,-7,51,44,2,4
41,-1,78,0,38,-18,37,39,2,1
49,0,95,-2,50,0,57.0,44,0,1
37,0,95,0,38,20,45,51,0,1
37,0,95,2,30,0,61.0,44,2,1
37,0,95,0,26,2,58.0,44,2,1
43,0,79,1,42,-11,35.0,44,2,1
79,0,84,4,44,-11,4,117.0,112.0,5
48,0,84,0,44,25,36,44,0,1
42,0,81,0,42,0,51,44,0,1
55,-3,76,0,-18,0,21,44,74.0,4
37,2,95,0,28,0,73.0,82,8,1
53,0,86,0,44,-9,33.0,44,2,1
51,0,95,4,44,6,58.0,44,2,1
42,5,81,0,44,0,38,39,2,1
43,-4,86,0,42,-15,43,45,2,1
56,0,95,-3,44,0,37,44,0,1
37,0,79,0,6,-25.0,42,51,2,1
37,2,80,0,20,0,43,59,16,1
55,0,95,-7,44,0,27.0,44,2,1
49,0,86,0,50,4,37,44,2,1
55,0,78,0,2,-5,51,75,52.0,4
53,0,81,8,44,0,28.0,44,0,1
81,0,84,0,-18,-17,3,103,100,5
43,0,81,-3,42,-9,37,39,2,1
51,1,83,0,44,30,32.0,51,0,1
37,0,95,0,36,44,53.0,51,2,1
56,4,76,0,44,44,32.0,44,0,1
37,0,80,0,26,1,43,44,12,1
45,0,84,0,44,-17,38,44,2,1
43,0,95,0,42,-4,47,44,2,1
37,0,79,0,16,44,42,44,22,1
37,0,103,0,44,44,66,51,14,1
55,0,95,0,44,0,41,45,4,4
37,0,95,-5,26,0,70.0,81,12,1
44,1,81,0,44,8,37,51,0,1
47,0,79,3,46,-5,32.0,44,0,1
53,0,77,0,44,0,24,51,0,1
45,0,81,0,44,0,36,44,2,1
45,0,95,6,44,-15,37,51,2,1
37,0,103,1,20,-5,66,82,16,1
42,0,79,2,42,0,37,44,2,1
56,0,76,-5,44,0,20.0,51,56,4
37,0,75,0,44,-1,51,44,2,1
51,-4,83,0,44,0,32.0,44,2,1
37,0,77,0,26,-6,40,44,12,1
37,0,77,0,44,-21.0,40,44,4,1
37,0,79,0,0,0,42,44,36,1
37,0,77,0,24,0,40,44,14,1
37,0,92,0,24,0,51,44,14,1
43,0,95,0,42,-5,39,41,2,1
56,0,95,0,44,0,32.0,44,2,1
56,-1,95,0,44,0,33.0,51,0,1
40,0,81,-7,38,0,41,42,2,1
49,-3,95,0,44,0,32.0,44,2,1
41,0,95,0,44,-9,41,44,2,1
43,0,95,0,42,-1,64.0,51,2,1
56,0,95,0,38,-6,41,44,2,1
57,0,92,0,56,0,34.0,44,0,1
55,0,77,0,-18,-8,21,44,2,1
53,3,95,0,44,0,28.0,44,2,1
56,0,79,0,12,-5,23,44,42,4
37,0,81,0,44,5,44,44,14,1
43,0,76,0,44,44,51,44,0,1
49,0,86,0,50,2,38,44,0,1
48,0,95,-2,44,-12,53.0,51,2,1
42,0,76,-6,42,0,51,44,0,1
56,2,95,0,38,8,43,42,0,1
56,0,95,0,46,-1,42,44,10,4
45,0,95,0,44,0,43,44,2,1
41,0,95,0,38,4,44,46,2,1
37,0,95,0,44,-5,69.0,85,16,1
51,1,81,0,44,-5,30.0,44,0,1
41,1,81,0,42,44,51,39,0,1
41,3,81,0,38,-18,39,51,2,1
52,0,78,-2,44,-2,51,44,2,1
37,0,76,-4,20,0,40,44,16,1
38,-5,95,4,38,0,44,51,0,1
37,0,77,-3,28,-13,40,48,8,1
49,0,95,-2,50,4,46,46,0,1
38,0,95,8,20,1,55.0,51,18,1
47,0,77,-2,46,0,31.0,44,2,1
46,0,95,0,46,-5,43,42,0,1
70,-5,95,-4,-42,-12,51,118.0,114.0,5
55,0,95,0,44,-12,51,42,2,1
56,-4,81,0,38,-5,51,42,0,1
56,0,92,0,46,-28.0,36,46,2,4
48,0,95,0,50,44,34.0,44,0,1
56,1,77,0,44,44,33.0,44,0,1
43,-2,79,0,42,-15,35.0,44,2,1
55,4,95,0,44,0,37,39,2,1
56,0,95,-4,44,-10,51.0,44,2,1
46,-5,95,0,46,1,51,41,0,1
56,5,86,0,44,0,30.0,44,0,1
56,0,95,0,24,2,58.0,44,14,1
37,0,95,0,10,44,51,44,2,1
37,0,76,-2,36,-5,40,44,0,1
56,4,95,0,38,44,40,44,2,1
42,2,95,0,42,0,51,44,2,1
43,0,86,0,44,44,42,42,2,1
45,0,86,0,44,21,40,39,0,1
79,0,83,0,-42,-5,4,127.0,122.0,5
85,0,95,0,6,0,3,51,2,5
43,0,95,4,44,21,51,51,0,1
45,0,95,0,46,-5,45,44,2,1
37,0,77,0,44,-5,41,101.0,60.0,1
37,0,95,0,34,20,43,46,2,1
56,0,83,-2,42,2,41,41,0,1
54,0,81,3,44,0,28.0,44,0,1
37,0,76,-5,30,-21.0,39,45,6,1
45,-5,86,0,46,44,41,44,0,1
55,0,83,0,44,0,27.0,108.0,82,1
37,0,95,-1,18,0,59.0,78,18,1
37,0,95,0,44,44,68.0,44,4,1
37,0,95,0,36,0,45,46,0,1
41,1,86,3,38,-26.0,51,48,2,1
55,0,76,0,-22,-5,21,51,2,4
45,0,79,0,46,21,34.0,44,0,1
53,-1,95,5,44,-5,29.0,51,0,1
56,0,95,0,42,44,40,44,14,4
46,0,95,0,46,0,51,44,0,1
51,0,84,1,44,5,33.0,44,0,1
56,-2,95,-5,44,12,1,44,30,5
45,0,95,2,44,0,43,44,0,1
38,0,95,0,38,0,68.0,51,0,1
56,4,76,0,36,-27.0,38,44,2,1
37,0,80,5,44,0,43,44,8,1
44,0,86,0,42,-8,42,44,2,1
45,-1,83,0,44,-24,37,39,2,1
56,0,95,0,50,-15,41,48,2,1
41,0,83,0,44,44,42,42,0,1
48,-1,83,2,46,0,35.0,44,2,1
60,4,95,0,44,0,27.0,51,0,1
50,-4,95,0,50,0,51,44,2,1
47,0,84,-1,46,0,38,44,0,1
45,0,78,-1,44,-5,33.0,44,2,1
54,-1,78,0,44,0,24,44,0,1
51,-2,84,5,44,0,33.0,44,0,1
40,2,77,-2,38,0,51,39,2,1
44,3,95,-2,44,0,64.0,51,0,1
46,2,86,0,46,6,41,44,0,1
55,0,78,0,46,-5,23,44,8,4
56,5,95,0,2,-5,3,86,84,5
37,0,83,1,24,-4,46,44,14,1
37,0,95,4,12,0,56.0,81,24,1
55,-1,95,-1,46,-8,42,44,8,4
43,0,77,0,44,25,34.0,44,0,1
56,0,95,0,44,-29.0,31.0,44,2,1
56,-1,78,0,46,0,33.0,44,0,1
50,2,95,0,50,0,32.0,51,0,1
45,2,78,0,44,0,34.0,44,2,1
45,4,95,0,44,0,51,44,2,1
41,1,95,0,38,0,41,44,2,1
37,0,77,-5,34,-17,51,44,4,1
59,0,95,0,56,-5,49.0,44,2,1
56,0,76,0,46,44,30.0,44,0,1
41,0,95,0,42,44,48.0,48,0,1
51,0,86,0,50,-12,36,51,2,1
37,0,95,6,36,0,43,51,2,1
55,-1,95,0,44,-19,42,44,6,4
37,0,79,5,-6,0,42,86,44,1
43,-6,83,0,42,-23,51,41,2,1
37,0,76,0,34,44,39,42,4,1
46,5,86,0,44,-16,41,51,2,1
42,0,95,4,42,0,40,51,0,1
37,0,81,0,30,4,44,44,6,1
56,0,78,0,44,4,41,44,24,1
37,0,78,0,30,44,41,44,6,1
37,0,95,5,44,0,44,44,22,1
48,1,95,-3,46,0,58.0,44,2,1
37,0,95,0,10,0,56.0,51,28,1
56,0,78,0,16,-5,42,44,22,1
37,0,95,0,26,0,67.0,78,12,1
41,0,95,0,38,-11,44,46,2,1
51,0,95,0,44,0,36,51,0,1
103,0,95,6,44,0,1,44,34,5
51,-1,95,0,50,-4,59.0,44,2,1
37,0,75,0,28,2,38,46,8,1
37,0,95,-2,28,0,69.0,78,8,1
45,-1,81,0,44,0,36,44,2,1
49,1,95,0,50,44,53.0,44,0,1
52,0,84,0,44,0,51,44,0,1
46,0,81,-4,44,-29.0,35.0,44,2,1
57,13,95,14,0,4,16.0,73,56,4
37,0,83,0,30,-1,46,44,6,1
56,0,95,-2,44,-3,1,44,36,5
43,0,95,0,44,44,34.0,44,0,1
45,0,83,0,44,-20.0,37,39,2,1
37,0,95,0,12,-9,57.0,81,24,1
56,-1,95,0,46,0,60.0,44,2,1
56,0,78,0,42,-1,51,44,14,4
56,1,79,0,44,44,26,44,0,1
37,0,83,0,34,0,46,44,4,1
37,-1,77,0,36,0,40,41,0,1
37,0,81,-3,36,-22,43,51,2,1
56,0,95,0,44,6,40,42,2,1
56,0,81,0,20,-12,44,44,16,1
37,0,78,0,2,-19,51,75,34,1
51,1,81,0,50,-30,29.0,44,2,1
37,0,79,-7,0,0,42,44,36,1
37,0,95,0,6,-5,41,73,32,1
46,3,83,0,46,8,51,44,2,1
42,2,86,0,44,0,43,44,2,1
52,2,79,2,44,0,27.0,44,0,1
39,1,77,6,38,0,38,44,0,1
56,4,79,0,18,0,42,44,20,1
37,0,95,0,30,-1,51,44,6,1
56,3,95,-1,38,0,65.0,44,2,1
41,0,86,3,38,-5,46,48,2,1
37,0,95,0,12,44,59.0,44,24,1
43,0,95,0,44,-5,44,46,2,1
37,0,79,0,28,6,42,44,8,1
82,0,86,0,44,0,4,128.0,124.0,5
47,-1,95,-3,46,-5,40,41,0,1
37,0,84,0,26,-4,47,44,10,1
56,0,95,0,56,-5,51.0,44,2,1
58,0,86,0,44,44,28.0,44,0,1
37,0,79,2,2,0,42,76,34,1
39,0,95,0,38,0,67.0,44,0,1
40,3,95,-7,44,0,49.0,44,2,1
37,0,77,0,44,0,41,44,8,1
56,0,78,0,8,4,41,44,30,1
44,0,83,0,44,44,39,39,0,1
37,0,86,8,36,0,50.0,44,0,1
37,0,76,2,44,0,40,44,10,1
56,0,95,-1,42,-16,40,44,14,4
85,0,95,4,44,0,51,44,80,5
41,0,95,-2,38,-9,40,51,2,1
56,0,79,0,44,12,41,44,2,1
37,-36.0,95,6,36,0,69.0,44,0,1
43,-4,95,0,44,44,35.0,44,0,1
48,3,79,1,46,0,30.0,44,2,1
48,0,95,-1,46,0,39,41,2,1
56,0,78,0,50,0,28.0,44,2,1
55,0,78,0,6,-11,23,73,50,4
37,0,84,0,26,-16,47,44,2,1
39,2,95,1,38,0,42,44,0,1
46,5,81,0,46,12,35.0,44,0,1
53,0,95,0,44,20,35.0,44,0,1
51,3,95,0,44,44,51,44,0,1
55,4,95,0,44,0,31.0,44,0,1
46,0,95,0,44,44,39,51,0,1
44,0,80,-3,42,-14,36,39,2,1
45,0,77,0,44,-19,32.0,51,2,1
56,0,78,0,44,5,22,44,12,4
41,0,83,3,38,-3,42,44,2,1
55,0,78,0,18,44,23,44,38,1
40,-1,81,0,38,0,41,44,2,1
40,0,81,-6,38,0,41,42,2,1
43,0,86,0,42,-8,43,45,2,1
56,4,77,0,-24,1,51,103,2,1
41,-1,77,0,38,-15,37,39,2,1
37,-2,95,0,36,0,72.0,51,2,1
55,0,78,0,44,0,23,44,0,1
46,-2,79,0,44,0,33.0,44,0,1
56,-1,86,0,56,5,31.0,44,0,1
41,-1,84,0,42,44,43,44,2,1
55,0,92,6,46,0,37,46,8,4
56,0,95,0,44,0,49.0,48,0,1
39,0,75,0,38,0,36,44,0,1
45,0,95,0,44,0,41,41,0,1
44,1,77,0,44,0,33.0,44,0,1
44,0,95,0,44,5,59.0,44,2,1
55,0,79,0,12,-16,23,51,42,4
41,0,77,0,44,-9,37,39,2,1
56,0,76,-2,38,-5,36,44,2,1
45,0,86,-1,46,34,40,39,0,1
56,0,95,0,44,0,22,101.0,2,4
47,-4,95,0,46,0,41,51,0,1
76,-1,81,0,44,12,5,122.0,116.0,5
58,-2,86,0,44,44,27.0,44,0,1
46,0,95,-1,46,-1,51,44,0,1
37,0,77,0,26,-5,41,44,10,1
37,0,80,-1,34,-2,43,51,2,1
47,1,75,0,46,0,28.0,44,0,1
45,-2,83,0,44,-5,38,39,2,1
56,0,95,0,50,-5,40,48,2,4
37,0,76,0,28,-5,51,48,8,1
56,0,84,0,44,1,51,44,2,1
37,0,79,0,34,44,51,45,4,1
43,-1,95,0,42,-5,46,48,2,1
37,0,95,0,26,-24,60.0,44,12,1
55,0,95,-6,44,0,41,44,8,1
45,0,78,0,44,-3,51,44,2,1
53,1,78,0,44,-5,25,44,2,1
55,0,95,0,44,-7,42,46,4,4
43,-5,86,0,42,-12,43,45,2,1
45,0,95,0,46,30,51,42,0,1
55,0,77,-2,8,-25.0,22,44,48,4
56,0,95,0,30,-1,47,44,6,1
38,0,86,0,38,0,49.0,48,2,1
41,0,95,0,38,-3,67.0,44,2,1
56,-1,95,1,56,0,31.0,44,2,1
47,-4,79,0,46,0,32.0,44,0,1
56,0,95,0,38,-12,40,44,18,4
37,0,79,0,8,44,42,44,30,1
46,0,77,-1,44,1,31.0,44,0,1
37,3,95,0,34,0,42,45,4,1
59,0,95,0,44,44,28.0,44,2,1
56,-2,86,0,46,0,38,51,0,1
44,1,95,0,44,5,45,45,0,1
52,2,95,0,44,0,33.0,44,0,1
37,0,78,0,-4,12,41,44,42,1
57,0,95,0,56,-5,28.0,44,0,1
37,0,77,0,36,683.0,39,41,2,1
56,0,95,2,44,44,26,44,0,1
56,0,78,0,44,5,22,44,46,4
55,-2,78,1,44,0,23,44,12,4
56,0,92,0,12,-2,51,44,24,1
56,5,95,0,50,-20.0,40,44,8,4
43,0,95,0,42,0,42,44,2,1
80,0,84,-2,44,-12,4,123,118.0,5
37,0,95,0,36,-10,63.0,44,2,1
37,0,80,0,20,-15,43,59,16,1
55,0,95,0,-12,-1,21,51,2,4
62,0,95,0,44,-5,48.0,44,2,1
45,0,95,1,46,44,40,39,0,1
37,0,95,-5,24,44,37,44,14,1
54,6,77,0,28,-5,51,51,26,4
36,-4,95,0,36,0,46,46,0,1
37,0,79,-1,44,1,43,59,16,1
37,0,76,0,28,-15,39,44,8,1
37,5,75,0,34,2,37,51,4,1
56,-2,95,0,42,-1,41,44,14,4
42,-4,76,-2,42,0,51,44,2,1
49,5,95,0,50,-5,51,51,2,1
56,0,95,0,44,-19,40,42,2,1
38,2,79,0,38,26,41,44,0,1
37,0,95,0,26,44,67.0,78,12,1
45,-3,77,0,46,44,51,44,0,1
55,0,77,-3,24,-5,21,44,32,4
56,0,79,1,50,5,30.0,44,0,1
37,0,76,0,36,4,51,39,2,1
46,-3,78,0,46,0,32.0,44,2,1
56,0,78,-1,16,0,22,51,40,4
50,-5,86,-6,50,0,35.0,44,2,1
102,0,95,-3,44,24,1,44,30,5
44,-1,95,2,44,0,43,44,2,1
37,0,77,-5,8,0,40,44,28,1
56,0,95,0,30,44,56.0,44,6,1
37,0,79,0,44,44,43,44,24,1
38,0,95,-1,38,0,66,44,2,1
37,-3,80,0,36,-16,43,44,2,1
56,0,78,0,12,-14,42,44,24,1
37,0,79,-7,26,1,42,44,12,1
37,0,95,-4,34,0,71.0,44,4,1
55,0,78,0,8,-2,23,44,48,4
46,2,86,0,46,4,40,39,0,1
43,0,81,4,42,0,38,39,2,1
53,-4,95,0,44,-5,55.0,44,0,1
53,0,95,0,44,4,34.0,44,0,1
43,0,81,-5,42,-3,37,39,2,1
43,-1,86,0,44,0,43,42,2,1
41,0,81,0,38,-10,40,42,2,1
37,0,95,1,34,0,40,51,2,1
56,-1,83,0,44,-15,37,39,2,1
37,-2,81,-1,38,-7,43,42,0,1
51,0,86,1,50,0,36,51,2,1
49,0,95,0,50,0,40,44,0,1
37,0,79,0,26,-14,43,51,10,1
56,0,95,0,42,2,51,44,14,4
47,0,95,0,46,-1,39,44,0,1
37,0,76,0,36,-5,40,44,0,1
50,0,81,0,50,0,32.0,44,0,1
43,0,95,6,42,0,46,48,2,1
56,3,95,0,56,0,25,44,0,1
45,0,86,0,44,-5,40,42,2,1
37,0,95,0,34,12,57.0,44,4,1
37,0,95,0,44,-5,47,44,8,1
44,0,86,-4,44,0,42,42,0,1
55,-1,79,0,44,0,24,51,0,1
37,0,92,-1,18,4,55.0,51,20,1
46,5,79,0,46,20,33.0,44,0,1
42,-4,77,0,42,0,36,44,0,1
51,0,95,0,44,0,26,44,0,1
39,-2,81,0,38,0,43,51,2,1
42,0,95,0,42,0,48.0,44,0,1
55,0,77,0,42,-1,22,44,14,4
37,0,95,0,18,44,66,51,20,1
